200410125030090|03/12/2025 00:00:00|0.000000|18315000.000000|-18315000.000000
200410125070007|07/03/2025 00:00:00|0.000000|18315000.000000|-18315000.000000
200410125020017|02/06/2025 00:00:00|0.000000|18315000.000000|-18315000.000000
210510125070006|07/30/2025 00:00:00|0.000000|18029737.950000|-18029737.950000
200410125100119|10/16/2025 00:00:00|0.000000|17850000.000000|-17850000.000000
200410125100210|10/23/2025 00:00:00|0.000000|17720000.000000|-17720000.000000
200410125120154|12/18/2025 00:00:00|0.000000|17500004.700000|-17500004.700000
200410125120179|12/23/2025 00:00:00|0.000000|17500004.700000|-17500004.700000
200410125100135|10/16/2025 00:00:00|0.000000|17500000.260000|-17500000.260000
200410125070166|07/24/2025 00:00:00|0.000000|17500000.260000|-17500000.260000
200410125090039|09/04/2025 00:00:00|0.000000|17500000.260000|-17500000.260000
200410125080085|08/13/2025 00:00:00|0.000000|17500000.000000|-17500000.000000
200410125110065|11/10/2025 00:00:00|0.000000|17500000.000000|-17500000.000000
200410125090189|09/25/2025 00:00:00|0.000000|17316000.000000|-17316000.000000
200410125120160|12/18/2025 00:00:00|0.000000|17315000.000000|-17315000.000000
200410125100133|10/16/2025 00:00:00|0.000000|16690000.000000|-16690000.000000
200410125090044|09/04/2025 00:00:00|0.000000|16006200.000000|-16006200.000000
200410125060180|06/19/2025 00:00:00|0.000000|15600000.000000|-15600000.000000
200410125020108|02/19/2025 00:00:00|0.000000|15280000.000000|-15280000.000000
200410125120151|12/18/2025 00:00:00|0.000000|15130000.000000|-15130000.000000
200410125120086|12/11/2025 00:00:00|0.000000|15030000.000000|-15030000.000000
200410125100204|10/23/2025 00:00:00|0.000000|14252400.000000|-14252400.000000
200410125060010|06/02/2025 00:00:00|0.000000|14252400.000000|-14252400.000000
200410125120157|12/18/2025 00:00:00|0.000000|14145000.000000|-14145000.000000
200410125060012|06/02/2025 00:00:00|0.000000|13986000.000000|-13986000.000000
200410125120243|12/29/2025 00:00:00|0.000000|13985000.000000|-13985000.000000
200410125060020|06/02/2025 00:00:00|0.000000|13598800.000000|-13598800.000000
200410125070082|07/10/2025 00:00:00|0.000000|13547000.000000|-13547000.000000
200410125080081|08/13/2025 00:00:00|0.000000|13131000.000000|-13131000.000000
200410125090185|09/25/2025 00:00:00|0.000000|13025000.000000|-13025000.000000
200410125120186|12/23/2025 00:00:00|0.000000|12689500.000000|-12689500.000000
200410125020160|02/26/2025 00:00:00|0.000000|12600000.000000|-12600000.000000
200410125010056|01/09/2025 00:00:00|0.000000|12576100.250000|-12576100.250000
200410125010051|01/09/2025 00:00:00|0.000000|12497700.000000|-12497700.000000
200410125080207|08/27/2025 00:00:00|0.000000|12223000.000000|-12223000.000000
200410125110067|11/10/2025 00:00:00|0.000000|12000000.000000|-12000000.000000
200410125100223|10/24/2025 00:00:00|0.000000|11777500.000000|-11777500.000000
200410125110071|11/11/2025 00:00:00|0.000000|11675000.000000|-11675000.000000
200410125100131|10/16/2025 00:00:00|0.000000|11530000.000000|-11530000.000000
200410125060196|06/19/2025 00:00:00|0.000000|11500000.000000|-11500000.000000
200410125030122|03/18/2025 00:00:00|0.000000|11168000.000000|-11168000.000000
200410125100129|10/16/2025 00:00:00|0.000000|11150000.000000|-11150000.000000
200410125110061|11/10/2025 00:00:00|0.000000|11100008.880000|-11100008.880000
200410125070235|07/31/2025 00:00:00|0.000000|11100000.890000|-11100000.890000
200410125090142|09/17/2025 00:00:00|0.000000|11100000.890000|-11100000.890000
200410125110180|11/27/2025 00:00:00|0.000000|11099952.000000|-11099952.000000
100310125110201|11/27/2025 00:00:00|0.000000|11086500.000000|-11086500.000000
200410125100203|10/23/2025 00:00:00|0.000000|11000000.000000|-11000000.000000
200410125110175|11/27/2025 00:00:00|0.000000|10740000.000000|-10740000.000000
200410125040045|04/09/2025 00:00:00|0.000000|10672000.000000|-10672000.000000
200410125040044|04/09/2025 00:00:00|0.000000|10605000.000000|-10605000.000000
200410125060184|06/19/2025 00:00:00|0.000000|10550000.000000|-10550000.000000
200410125080089|08/13/2025 00:00:00|0.000000|10350000.000000|-10350000.000000
200410125040078|04/17/2025 00:00:00|0.000000|10280000.000000|-10280000.000000
200410125030079|03/12/2025 00:00:00|0.000000|10027462.500000|-10027462.500000
200410125090158|09/18/2025 00:00:00|0.000000|9892500.000000|-9892500.000000
200410125080208|08/27/2025 00:00:00|0.000000|9852859.500000|-9852859.500000
200410125010053|01/09/2025 00:00:00|0.000000|9775000.000000|-9775000.000000
200410125070226|07/31/2025 00:00:00|0.000000|9675000.000000|-9675000.000000
200410125050079|05/15/2025 00:00:00|0.000000|9600000.000000|-9600000.000000
200410125020075|02/13/2025 00:00:00|0.000000|9539051.400000|-9539051.400000
200410125030091|03/12/2025 00:00:00|0.000000|9425000.000000|-9425000.000000
200410125120042|12/04/2025 00:00:00|0.000000|9415000.000000|-9415000.000000
200410125090138|09/17/2025 00:00:00|0.000000|9300000.000000|-9300000.000000
200410125080197|08/27/2025 00:00:00|0.000000|9272500.350000|-9272500.350000
200410125040039|04/09/2025 00:00:00|0.000000|9268750.000000|-9268750.000000
200410125060068|06/12/2025 00:00:00|0.000000|9250000.740000|-9250000.740000
200410125050165|05/28/2025 00:00:00|0.000000|9250000.740000|-9250000.740000
200410125070077|07/10/2025 00:00:00|0.000000|9250000.740000|-9250000.740000
200410125090043|09/04/2025 00:00:00|0.000000|9250000.000000|-9250000.000000
200410125100083|10/09/2025 00:00:00|0.000000|9250000.000000|-9250000.000000
200410125120242|12/29/2025 00:00:00|0.000000|9250000.000000|-9250000.000000
200410125110185|11/27/2025 00:00:00|0.000000|9150000.000000|-9150000.000000
200410125100134|10/16/2025 00:00:00|0.000000|9136000.000000|-9136000.000000
200410125100158|10/16/2025 00:00:00|0.000000|9050000.000000|-9050000.000000
200410125010139|01/23/2025 00:00:00|0.000000|9000000.320000|-9000000.320000
200410125030124|03/18/2025 00:00:00|0.000000|9000000.000000|-9000000.000000
200410125030125|03/18/2025 00:00:00|0.000000|9000000.000000|-9000000.000000
200410125110077|11/11/2025 00:00:00|0.000000|8880000.000000|-8880000.000000
200410125080082|08/13/2025 00:00:00|0.000000|8700000.000000|-8700000.000000
200410125030036|03/04/2025 00:00:00|0.000000|8700000.000000|-8700000.000000
200410125060183|06/19/2025 00:00:00|0.000000|8700000.000000|-8700000.000000
200410125080194|08/27/2025 00:00:00|0.000000|8700000.000000|-8700000.000000
200410125020105|02/19/2025 00:00:00|0.000000|8670000.000000|-8670000.000000
200410125070086|07/10/2025 00:00:00|0.000000|8599250.450000|-8599250.450000
200410125040061|04/15/2025 00:00:00|0.000000|8550000.000000|-8550000.000000
200410125050167|05/28/2025 00:00:00|0.000000|8540000.000000|-8540000.000000
200410125070229|07/31/2025 00:00:00|0.000000|8540000.000000|-8540000.000000
200410125070080|07/10/2025 00:00:00|0.000000|8436000.000000|-8436000.000000
200410125060011|06/02/2025 00:00:00|0.000000|8436000.000000|-8436000.000000
200410125080209|08/27/2025 00:00:00|0.000000|8400000.000000|-8400000.000000
200410125080151|08/22/2025 00:00:00|0.000000|8391000.000000|-8391000.000000
200410125120180|12/23/2025 00:00:00|0.000000|8363128.500000|-8363128.500000
200410125080049|08/08/2025 00:00:00|0.000000|8250000.000000|-8250000.000000
200410125080124|08/19/2025 00:00:00|0.000000|8100000.000000|-8100000.000000
200410125040075|04/17/2025 00:00:00|0.000000|8025000.000000|-8025000.000000
200410125030092|03/12/2025 00:00:00|0.000000|8010000.000000|-8010000.000000
200410125080195|08/27/2025 00:00:00|0.000000|8000000.000000|-8000000.000000
200410125010050|01/09/2025 00:00:00|0.000000|7950000.000000|-7950000.000000
200410125040062|04/15/2025 00:00:00|0.000000|7950000.000000|-7950000.000000
200410125110172|11/27/2025 00:00:00|0.000000|7840000.000000|-7840000.000000
200410125080084|08/13/2025 00:00:00|0.000000|7795000.000000|-7795000.000000
200410125080216|08/27/2025 00:00:00|0.000000|7752029.100000|-7752029.100000
200410125030084|03/12/2025 00:00:00|0.000000|7750000.000000|-7750000.000000
200410125020073|02/13/2025 00:00:00|0.000000|7750000.000000|-7750000.000000
200410125040041|04/09/2025 00:00:00|0.000000|7750000.000000|-7750000.000000
200410125110066|11/10/2025 00:00:00|0.000000|7720000.000000|-7720000.000000
200410125070009|07/03/2025 00:00:00|0.000000|7700000.000000|-7700000.000000
200410125120043|12/04/2025 00:00:00|0.000000|7667500.000000|-7667500.000000
200410125110049|11/06/2025 00:00:00|0.000000|7633800.000000|-7633800.000000
200410125080200|08/27/2025 00:00:00|0.000000|7565000.000000|-7565000.000000
200410125020159|02/26/2025 00:00:00|0.000000|7295000.160000|-7295000.160000
200410125080123|08/19/2025 00:00:00|0.000000|7200000.000000|-7200000.000000
200410125020027|02/06/2025 00:00:00|0.000000|7160000.000000|-7160000.000000
200410125070014|07/03/2025 00:00:00|0.000000|7150000.000000|-7150000.000000
200410125070079|07/10/2025 00:00:00|0.000000|7126200.000000|-7126200.000000
200410125050073|05/13/2025 00:00:00|0.000000|7000000.000000|-7000000.000000
200410125080135|08/19/2025 00:00:00|0.000000|6992500.000000|-6992500.000000
100310125110055|11/10/2025 00:00:00|0.000000|6992500.000000|-6992500.000000
200410125110183|11/27/2025 00:00:00|0.000000|6992500.000000|-6992500.000000
200410125110073|11/11/2025 00:00:00|0.000000|6992500.000000|-6992500.000000
200410125060199|06/25/2025 00:00:00|0.000000|6990000.000000|-6990000.000000
200410125040133|04/24/2025 00:00:00|0.000000|6950000.000000|-6950000.000000
200410125060077|06/12/2025 00:00:00|0.000000|6825000.000000|-6825000.000000
200410125100087|10/09/2025 00:00:00|0.000000|6760500.000000|-6760500.000000
200410125040137|04/29/2025 00:00:00|0.000000|6750000.000000|-6750000.000000
200410125090047|09/04/2025 00:00:00|0.000000|6746500.000000|-6746500.000000
200410125010115|01/16/2025 00:00:00|0.000000|6675000.000000|-6675000.000000
200410125010021|01/06/2025 00:00:00|0.000000|6675000.000000|-6675000.000000
200410125020240|02/26/2025 00:00:00|0.000000|6675000.000000|-6675000.000000
200410125010133|01/23/2025 00:00:00|0.000000|6675000.000000|-6675000.000000
200410125100080|10/09/2025 00:00:00|0.000000|6635500.000000|-6635500.000000
200410125070230|07/31/2025 00:00:00|0.000000|6583800.000000|-6583800.000000
200410125090108|09/15/2025 00:00:00|0.000000|6490000.000000|-6490000.000000
200410125090152|09/17/2025 00:00:00|0.000000|6419100.100000|-6419100.100000
200410125120101|12/11/2025 00:00:00|0.000000|6280000.000000|-6280000.000000
200410125030189|03/26/2025 00:00:00|0.000000|6255000.000000|-6255000.000000
200410125080196|08/27/2025 00:00:00|0.000000|6242500.000000|-6242500.000000
200410125090140|09/17/2025 00:00:00|0.000000|6141000.000000|-6141000.000000
200410125060104|06/19/2025 00:00:00|0.000000|6065000.000000|-6065000.000000
200410125030127|03/18/2025 00:00:00|0.000000|6050000.000000|-6050000.000000
200410125080201|08/27/2025 00:00:00|0.000000|5950000.000000|-5950000.000000
200410125040059|04/15/2025 00:00:00|0.000000|5950000.000000|-5950000.000000
200410125090146|09/17/2025 00:00:00|0.000000|5937423.300000|-5937423.300000
200410125090042|09/04/2025 00:00:00|0.000000|5925000.000000|-5925000.000000
200410125080087|08/13/2025 00:00:00|0.000000|5920000.000000|-5920000.000000
200410125070008|07/03/2025 00:00:00|0.000000|5917500.000000|-5917500.000000
200410125050071|05/13/2025 00:00:00|0.000000|5900000.000000|-5900000.000000
200410125100011|10/02/2025 00:00:00|0.000000|5900000.000000|-5900000.000000
200410125090036|09/04/2025 00:00:00|0.000000|5815000.000000|-5815000.000000
200410125080086|08/13/2025 00:00:00|0.000000|5814500.000000|-5814500.000000
200410125100255|10/30/2025 00:00:00|0.000000|5800000.000000|-5800000.000000
200410125040043|04/09/2025 00:00:00|0.000000|5750000.000000|-5750000.000000
200410125040082|04/17/2025 00:00:00|0.000000|5750000.000000|-5750000.000000
200410125110171|11/27/2025 00:00:00|0.000000|5730000.000000|-5730000.000000
200410125120245|12/29/2025 00:00:00|0.000000|5700000.000000|-5700000.000000
200410125110070|11/11/2025 00:00:00|0.000000|5696000.050000|-5696000.050000
200410125070075|07/10/2025 00:00:00|0.000000|5590000.000000|-5590000.000000
200410125100141|10/16/2025 00:00:00|0.000000|5525500.000000|-5525500.000000
200410125060185|06/19/2025 00:00:00|0.000000|5502500.600000|-5502500.600000
200410125090191|09/25/2025 00:00:00|0.000000|5490000.000000|-5490000.000000
200410125090145|09/17/2025 00:00:00|0.000000|5460000.000000|-5460000.000000
200410125100128|10/16/2025 00:00:00|0.000000|5460000.000000|-5460000.000000
200410125090053|09/04/2025 00:00:00|0.000000|5377500.000000|-5377500.000000
200410125120050|12/04/2025 00:00:00|0.000000|5370000.000000|-5370000.000000
200410125090148|09/17/2025 00:00:00|0.000000|5336000.000000|-5336000.000000
200410125100137|10/16/2025 00:00:00|0.000000|5320000.000000|-5320000.000000
200410125110174|11/27/2025 00:00:00|0.000000|5310000.000000|-5310000.000000
200410125080021|08/05/2025 00:00:00|0.000000|5302000.000000|-5302000.000000
200410125120149|12/18/2025 00:00:00|0.000000|5200000.000000|-5200000.000000
200410125120100|12/11/2025 00:00:00|0.000000|5171250.200000|-5171250.200000
200410125030053|03/05/2025 00:00:00|0.000000|5168800.000000|-5168800.000000
200410125010023|01/06/2025 00:00:00|0.000000|5125000.000000|-5125000.000000
200410125100260|10/31/2025 00:00:00|0.000000|5120052.600000|-5120052.600000
200410125030129|03/18/2025 00:00:00|0.000000|5055000.000000|-5055000.000000
200410125070156|07/24/2025 00:00:00|0.000000|4980000.000000|-4980000.000000
200410125080094|08/14/2025 00:00:00|0.000000|4900000.000000|-4900000.000000
200410125030172|03/24/2025 00:00:00|0.000000|4689250.000000|-4689250.000000
200410125110193|11/27/2025 00:00:00|0.000000|4500000.000000|-4500000.000000
200410125020070|02/13/2025 00:00:00|0.000000|4425000.000000|-4425000.000000
200410125060076|06/12/2025 00:00:00|0.000000|4425000.000000|-4425000.000000
200410125120147|12/18/2025 00:00:00|0.000000|4385000.000000|-4385000.000000
200410125010046|01/09/2025 00:00:00|0.000000|4377500.000000|-4377500.000000
200410125120158|12/18/2025 00:00:00|0.000000|4337000.000000|-4337000.000000
200410125090182|09/25/2025 00:00:00|0.000000|4335000.000000|-4335000.000000
200410125120184|12/23/2025 00:00:00|0.000000|4308000.000000|-4308000.000000
200410125120049|12/04/2025 00:00:00|0.000000|4280000.000000|-4280000.000000
200410125040076|04/17/2025 00:00:00|0.000000|4280000.000000|-4280000.000000
200410125070167|07/24/2025 00:00:00|0.000000|4275000.000000|-4275000.000000
200410125010096|01/14/2025 00:00:00|0.000000|4240000.000000|-4240000.000000
200410125070094|07/10/2025 00:00:00|0.000000|4195500.000000|-4195500.000000
200410125080040|08/06/2025 00:00:00|0.000000|4195500.000000|-4195500.000000
200410125090147|09/17/2025 00:00:00|0.000000|4125000.240000|-4125000.240000
200410125070072|07/10/2025 00:00:00|0.000000|4094000.000000|-4094000.000000
200410125040126|04/24/2025 00:00:00|0.000000|4000000.000000|-4000000.000000
200410125110176|11/27/2025 00:00:00|0.000000|3998400.000000|-3998400.000000
200410125070023|07/03/2025 00:00:00|0.000000|3994000.000000|-3994000.000000
200410125060067|06/12/2025 00:00:00|0.000000|3885000.000000|-3885000.000000
200410125010052|01/09/2025 00:00:00|0.000000|3877500.000000|-3877500.000000
200410125070081|07/10/2025 00:00:00|0.000000|3807500.000000|-3807500.000000
200410125060013|06/02/2025 00:00:00|0.000000|3728500.000000|-3728500.000000
200410125070073|07/10/2025 00:00:00|0.000000|3650000.000000|-3650000.000000
200410125090040|09/04/2025 00:00:00|0.000000|3564750.000000|-3564750.000000
200410125110178|11/27/2025 00:00:00|0.000000|3280000.000000|-3280000.000000
200410125030126|03/18/2025 00:00:00|0.000000|3153000.000000|-3153000.000000
200410125010128|01/23/2025 00:00:00|0.000000|3100000.000000|-3100000.000000
200410125080090|08/13/2025 00:00:00|0.000000|3055000.000000|-3055000.000000
200410125070120|07/17/2025 00:00:00|0.000000|3025000.000000|-3025000.000000
100310125040079|04/15/2025 00:00:00|0.000000|3000000.000000|-3000000.000000
100310125050116|05/14/2025 00:00:00|0.000000|3000000.000000|-3000000.000000
100310125100092|10/10/2025 00:00:00|0.000000|3000000.000000|-3000000.000000
200410125010107|01/14/2025 00:00:00|0.000000|3000000.000000|-3000000.000000
200410125070243|07/31/2025 00:00:00|0.000000|3000000.000000|-3000000.000000
200410125100132|10/16/2025 00:00:00|0.000000|2998800.000000|-2998800.000000
200410125050179|05/28/2025 00:00:00|0.000000|2995500.000000|-2995500.000000
200410125100081|10/09/2025 00:00:00|0.000000|2964250.000000|-2964250.000000
200410125010113|01/16/2025 00:00:00|0.000000|2950000.000000|-2950000.000000
200410125080141|08/22/2025 00:00:00|0.000000|2950000.000000|-2950000.000000
200410125120215|12/24/2025 00:00:00|0.000000|2921409.000000|-2921409.000000
200410125050171|05/28/2025 00:00:00|0.000000|2900000.000000|-2900000.000000
200410125100138|10/16/2025 00:00:00|0.000000|2890000.050000|-2890000.050000
200410125100202|10/23/2025 00:00:00|0.000000|2797000.000000|-2797000.000000
200410125070158|07/24/2025 00:00:00|0.000000|2797000.000000|-2797000.000000
200410125100262|10/31/2025 00:00:00|0.000000|2750000.000000|-2750000.000000
200410125060181|06/19/2025 00:00:00|0.000000|2741000.000000|-2741000.000000
200410125070084|07/10/2025 00:00:00|0.000000|2730000.000000|-2730000.000000
200410125040128|04/24/2025 00:00:00|0.000000|2700000.000000|-2700000.000000
200410125090192|09/25/2025 00:00:00|0.000000|2580000.000000|-2580000.000000
200410125070083|07/10/2025 00:00:00|0.000000|2499200.000000|-2499200.000000
200410125030088|03/12/2025 00:00:00|0.000000|2350000.000000|-2350000.000000
200410125100084|10/09/2025 00:00:00|0.000000|2250000.000000|-2250000.000000
200410125080083|08/13/2025 00:00:00|0.000000|2149515.000000|-2149515.000000
200410125020158|02/26/2025 00:00:00|0.000000|1975000.000000|-1975000.000000
200410125050068|05/13/2025 00:00:00|0.000000|1950000.000000|-1950000.000000
200410125110048|11/06/2025 00:00:00|0.000000|1930000.000000|-1930000.000000
200410125100082|10/09/2025 00:00:00|0.000000|1905000.000000|-1905000.000000
200410125070228|07/31/2025 00:00:00|0.000000|1905000.000000|-1905000.000000
200410125120190|12/23/2025 00:00:00|0.000000|1900000.000000|-1900000.000000
200410125120187|12/23/2025 00:00:00|0.000000|1890000.000000|-1890000.000000
200410125120133|12/04/2025 00:00:00|0.000000|1875000.000000|-1875000.000000
200410125010159|01/24/2025 00:00:00|0.000000|1850000.000000|-1850000.000000
200410125110088|11/13/2025 00:00:00|0.000000|1800000.000000|-1800000.000000
200410125030102|03/13/2025 00:00:00|0.000000|1792500.000000|-1792500.000000
200410125070224|07/31/2025 00:00:00|0.000000|1790000.000000|-1790000.000000
200410125080088|08/13/2025 00:00:00|0.000000|1787500.000000|-1787500.000000
200410125100136|10/16/2025 00:00:00|0.000000|1750000.000000|-1750000.000000
200410125060073|06/12/2025 00:00:00|0.000000|1747500.000000|-1747500.000000
200410125110218|11/27/2025 00:00:00|0.000000|1725000.000000|-1725000.000000
200410125070175|07/24/2025 00:00:00|0.000000|1612500.000000|-1612500.000000
200410125010149|01/23/2025 00:00:00|0.000000|1600000.000000|-1600000.000000
200410125080198|08/27/2025 00:00:00|0.000000|1600000.000000|-1600000.000000
200410125040079|04/17/2025 00:00:00|0.000000|1580000.000000|-1580000.000000
200410125110229|11/27/2025 00:00:00|0.000000|1560937.500000|-1560937.500000
200410125050067|05/13/2025 00:00:00|0.000000|1508000.000000|-1508000.000000
200410125070085|07/10/2025 00:00:00|0.000000|1405000.000000|-1405000.000000
200410125040042|04/09/2025 00:00:00|0.000000|1310000.000000|-1310000.000000
200410125080093|08/14/2025 00:00:00|0.000000|1250000.000000|-1250000.000000
200410125010151|01/23/2025 00:00:00|0.000000|1227000.000000|-1227000.000000
200410125120048|12/04/2025 00:00:00|0.000000|1166832.000000|-1166832.000000
200410125120098|12/11/2025 00:00:00|0.000000|1140525.000000|-1140525.000000
200410125100142|10/16/2025 00:00:00|0.000000|1133032.500000|-1133032.500000
200410125110219|11/27/2025 00:00:00|0.000000|1133000.000000|-1133000.000000
200410125090151|09/17/2025 00:00:00|0.000000|1020000.000000|-1020000.000000
200410125040150|04/30/2025 00:00:00|0.000000|1000000.000000|-1000000.000000
100310125080211|08/28/2025 00:00:00|0.000000|965000.000000|-965000.000000
200410125080125|08/19/2025 00:00:00|0.000000|900000.000000|-900000.000000
200410125070165|07/24/2025 00:00:00|0.000000|897500.000000|-897500.000000
200410125020045|02/07/2025 00:00:00|0.000000|787600.000000|-787600.000000
200410125080202|08/27/2025 00:00:00|0.000000|700000.000000|-700000.000000
200410125030083|03/12/2025 00:00:00|0.000000|700000.000000|-700000.000000
100310125050120|05/14/2025 00:00:00|0.000000|551000.000000|-551000.000000
200410125040138|04/29/2025 00:00:00|0.000000|499500.000000|-499500.000000
100310125020039|02/06/2025 00:00:00|0.000000|375000.000000|-375000.000000
200410125120102|12/11/2025 00:00:00|0.000000|370000.000000|-370000.000000
200410125100124|10/16/2025 00:00:00|0.000000|350000.000000|-350000.000000
100310125010054|01/09/2025 00:00:00|0.000000|326000.000000|-326000.000000
100310125100184|10/23/2025 00:00:00|0.000000|312187.500000|-312187.500000
